select_box,parent_product_id,product_id,search_term,cluster_id,inf_config,kw-prediction_iteration_selected,kw-target_rank,kw-estimated_additional_sales,kw-estimated_additional_loss,kw-total_soft_score,kw-total_hard_score,sr_rc-prediction_iteration_selected,sr_rc-target_rank,sr_rc-estimated_additional_sales,sr_rc-estimated_additional_loss,sr_rc-total_soft_score,sr_rc-total_hard_score,kw_sr_rc-prediction_iteration_selected,kw_sr_rc-target_rank,kw_sr_rc-estimated_additional_sales,kw_sr_rc-estimated_additional_loss,kw_sr_rc-total_soft_score,kw_sr_rc-total_hard_score,pr-prediction_iteration_selected,pr-target_rank,pr-estimated_additional_sales,pr-estimated_additional_loss,pr-total_soft_score,pr-total_hard_score,total_soft_score_product,color_code,biz_configuration_id,session_sequence,session_id,optimization_metric
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat traps for indoor plants,17,sr_rc,7,1,537,0,10,-1,88,1,595,162,0,-2,7,1,595,10,1,-2,2,9,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat trap indoor,17,sr_rc,9,103,5,0,0,-3,99,101,6,251,0,-3,12,98,7,19,0,-3,2,118,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat traps for indoors,17,sr_rc,7,100,1,0,0,-2,99,96,1,251,0,-2,7,100,1,10,0,-2,2,112,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat traps indoor,17,sr_rc,10,85,2,0,0,-3,99,87,2,251,0,-3,10,85,2,15,0,-3,4,102,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnats traps for indoors,17,sr_rc,8,92,1,0,0,-3,96,87,1,199,0,-3,8,91,1,12,0,-3,2,103,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,indoor gnat trap,17,sr_rc,14,108,2,0,0,-2,99,113,2,251,0,-2,14,107,3,22,0,-2,2,129,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungus nat trap,18,sr_rc,7,1,544,0,16,-1,76,1,544,133,0,-2,6,1,544,8,2,-2,2,9,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,nat trap,18,sr_rc,91,1,12135,0,27,-1,98,76,10,225,0,-3,81,1,12135,144,0,-2,4,90,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,nat traps,18,sr_rc,78,1,1679,0,8,-1,99,67,2,251,0,-3,69,1,1679,119,0,-2,2,83,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,nats trap,18,sr_rc,99,1,4239,0,1,-1,99,90,2,251,0,-3,88,1,4239,162,0,-2,2,103,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,get rid of fruit flies,19,sr_rc,61,76,2,0,0,-3,99,113,0,251,0,-3,61,69,3,104,0,-3,2,132,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,get rid of gnat infestation,20,sr_rc,59,56,25,0,0,-2,99,82,6,251,0,-3,59,51,32,101,0,-3,2,98,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,get rid of gnats indoor,21,sr_rc,60,13,31,0,0,-2,99,38,4,251,0,-3,84,1,965,151,0,-2,2,56,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,get rid of gnats indoors,21,sr_rc,51,40,4,0,0,-3,99,66,1,251,0,-3,51,36,5,86,0,-3,2,79,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,getting rid of house flies,22,sr_rc,21,106,0,0,0,-3,100,119,0,316,0,-3,100,49,0,316,0,-3,2,140,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,to get rid of gnats in the house,22,sr_rc,69,8,105,0,1,-1,99,46,4,251,0,-3,70,1,1650,121,0,-2,2,62,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat apple trap,23,sr_rc,40,37,8,0,0,-3,56,74,0,95,0,-3,40,35,8,67,0,-3,2,76,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat catcher,24,sr_rc,84,5,1125,0,4,-1,99,66,10,251,0,-3,80,1,8761,142,0,-2,2,80,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat catchers indoor,24,sr_rc,11,131,3,0,0,-3,99,134,3,251,0,-3,11,131,3,17,0,-3,2,151,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat catchers indoor plants,24,sr_rc,10,1,947,0,24,-1,100,2,282,316,0,-2,10,1,947,15,1,-2,2,15,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat killer for potted plants,25,sr_rc,35,1,913,0,14,-1,99,19,9,251,0,-3,33,1,913,55,0,-2,2,29,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat trap,26,sr_rc,18,112,21,0,0,-3,98,115,17,225,0,-3,42,92,56,70,0,-2,2,129,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat traps,26,sr_rc,12,92,24,0,1,-2,99,86,41,251,0,-1,37,74,84,62,0,-1,2,103,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnats trap,26,sr_rc,16,106,2,0,0,-3,100,102,2,316,0,-3,39,87,5,65,0,-3,2,122,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat traps for house indoor plants,27,sr_rc,25,1,6147,0,101,-1,99,17,83,251,0,-2,23,1,6147,37,3,-2,2,29,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat traps for house indoor sticky,28,sr_rc,34,15,34,0,1,-2,99,21,17,251,0,-3,89,1,1490,165,0,-2,3,37,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,indoor nat trap,29,sr_rc,100,49,6,0,0,-2,91,136,0,172,0,-3,100,34,10,316,0,-3,2,151,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,nat traps for indoors,29,sr_rc,88,33,142,0,0,-2,98,101,7,225,0,-3,99,16,403,251,0,-2,3,118,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,nat traps for indoors plants,29,sr_rc,11,1,972,0,21,-1,99,9,41,251,0,-2,11,1,972,17,1,-2,2,21,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,knat trap,30,sr_rc,100,30,23,0,0,-3,95,111,1,192,0,-3,100,16,55,316,0,-2,2,124,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,knat traps,30,sr_rc,100,17,23,0,0,-2,98,96,0,225,0,-3,100,2,384,316,0,-2,3,111,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,nat catcher,31,sr_rc,48,1,3090,0,36,0,95,41,6,192,0,-2,46,1,3090,77,0,-1,2,50,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,nat catcher for indoors,31,sr_rc,100,41,74,0,0,-2,99,116,4,251,0,-3,100,25,153,316,0,-2,2,132,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,nat catcher for indoors plants,31,sr_rc,14,1,549,0,10,-1,97,13,11,210,0,-3,13,1,549,20,1,-2,2,23,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant fly sticky trap sticks,32,sr_rc,17,1,3592,0,71,-1,91,20,33,172,0,-3,16,1,3592,25,3,-2,2,30,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant fly traps for potted plants,33,sr_rc,17,1,498,0,8,-1,98,19,6,225,0,-3,16,1,498,25,0,-2,2,31,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant insect sticky traps,34,sr_rc,41,1,835,0,16,-1,98,24,6,225,0,-3,36,1,814,60,0,-2,2,37,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky insect traps indoor plants,34,sr_rc,31,1,397,0,6,-1,98,24,3,225,0,-3,28,1,397,46,0,-2,2,37,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,super sticky insect traps indoor plants,34,sr_rc,8,1,744,0,22,-1,100,2,383,316,0,-2,8,1,744,12,2,-2,2,13,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant spray for gnats,35,sr_rc,20,167,0,0,0,-2,95,172,0,192,0,-3,71,134,0,123,0,-3,2,183,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky gnat trap indoor houseplant,36,sr_rc,13,1,1393,0,30,-1,99,3,264,251,0,-2,12,1,1393,19,1,-2,2,13,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky gnat traps for indoor plants,37,sr_rc,25,1,4067,0,71,0,99,11,124,251,0,-1,23,1,4067,37,2,-1,2,21,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky traps for gnats indoor plants,37,sr_rc,17,1,765,0,17,0,100,5,71,316,0,-1,16,1,765,25,1,-1,2,17,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,yellow sticky traps for whiteflies,38,sr_rc,49,2,78,0,1,-1,85,46,0,154,0,-3,46,1,238,77,0,-2,2,55,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJBVCR,gnat killer indoor spray,1,kw,79,1,1177,0,9,-1,65,62,0,2389,0,-3,75,1,1177,2800,0,-2,2,64,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJBVCR,flea catchers for inside home,2,kw,73,1,214,0,1,0,83,65,0,3166,0,-2,69,1,214,2550,0,-1,2,71,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJBVCR,plant fly traps for potted plants,3,sr_rc,10,109,0,0,0,-2,97,126,0,4355,0,-2,10,108,0,328,0,-2,2,129,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJBVCR,stem fly trap,4,sr_rc,69,25,12,0,0,-2,99,82,0,5122,0,-3,69,22,14,2550,0,-3,2,86,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MDHWT9,plant fly traps,1,kw,14,1,1250,0,36,0,99,13,31,251,0,-2,14,1,1250,22,2,-1,2,27,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MDHWT9,fly traps for plants,1,kw,17,1,958,0,21,0,99,18,14,251,0,-2,16,1,958,25,1,-1,2,33,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fruit fly traps for indoor plants,1,kw,15,1,392,0,7,-1,99,16,6,251,0,-3,15,1,392,24,0,-2,2,29,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,bti drops fungus gnats,2,kw,25,1,351,0,5,-1,99,13,7,251,0,-3,24,1,351,39,0,-2,2,23,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,best fungus gnat killer,3,sr_rc,56,46,3,0,0,-2,99,79,0,251,0,-2,56,43,4,95,0,-2,2,90,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,best indoor fruit fly killer,4,sr_rc,71,91,19,0,0,-3,99,151,2,251,0,-3,71,84,24,123,0,-3,2,166,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,best indoor house fly traps,5,sr_rc,31,111,0,0,0,-2,99,155,0,251,0,-2,31,109,0,51,0,-2,2,170,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,house fly trap indoor,5,sr_rc,31,135,5,0,0,-2,99,167,1,251,0,-2,32,132,5,53,0,-2,2,186,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,indoor house fly trap,5,sr_rc,28,121,3,0,0,-1,99,151,1,251,0,-2,38,108,5,63,0,-2,2,169,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,bug stickers for plants,6,sr_rc,41,1,390,0,3,0,3,42,0,3,0,-2,40,1,390,67,0,-1,2,42,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,codling moth traps for fruit trees,7,sr_rc,81,17,4,0,0,-2,7,95,0,10,0,-3,81,14,5,144,0,-3,3,95,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,drain gnats killer indoor,8,sr_rc,7,128,0,0,0,-2,99,128,0,251,0,-2,7,128,0,10,0,-2,2,139,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fly traps sticky,9,sr_rc,7,163,0,0,0,-2,99,162,0,251,0,-2,7,162,0,10,0,-2,2,178,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fruit fly traps for indoors sticky,9,sr_rc,13,60,10,0,0,-3,99,73,5,251,0,-3,13,60,11,20,0,-3,2,88,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,sticky fly trap,9,sr_rc,14,86,0,0,0,-2,99,100,0,251,0,-2,14,85,0,22,0,-2,2,117,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fruit flies,10,sr_rc,82,64,44,0,0,-2,99,122,4,251,0,-3,97,50,72,210,0,-2,2,137,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fruit fly and gnat traps for indoors,10,sr_rc,10,103,1,0,0,-2,98,112,0,225,0,-2,10,103,1,15,0,-2,2,126,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fruit fly gnat traps for indoors,10,sr_rc,11,92,1,0,0,-2,97,100,1,210,0,-2,11,91,1,17,0,-2,2,115,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fruit fly traps,10,sr_rc,45,131,28,0,0,-3,99,169,6,251,0,-3,45,127,31,76,0,-3,2,185,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fruit flys,10,sr_rc,100,22,24,0,0,-2,99,101,1,251,0,-3,100,8,94,317,0,-2,2,115,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,gnat and fruit fly traps,10,sr_rc,9,90,0,0,0,-3,96,93,0,199,0,-3,9,90,0,14,0,-3,2,107,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,gnats and fruit fly killer indoor,10,sr_rc,15,112,6,0,0,-2,99,126,3,251,0,-2,15,111,6,24,0,-2,2,142,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,fruit fly killer drain,11,sr_rc,93,90,3,0,0,-3,99,150,0,251,0,-3,93,81,4,180,0,-3,2,161,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,gnat and fly traps for house indoor,12,sr_rc,15,83,2,0,0,-2,99,97,1,251,0,-2,15,82,2,24,0,-2,2,112,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,gnat killer for inside house,13,sr_rc,69,48,5,0,0,-2,99,92,1,251,0,-2,96,32,11,199,0,-2,2,109,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,kill fruit flies indoors fast,14,sr_rc,11,131,0,0,0,-3,99,132,0,251,0,-3,66,77,1,114,0,-3,2,149,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,nat fly trap,15,sr_rc,20,142,1,0,0,-2,99,165,0,251,0,-2,20,141,1,32,0,-2,2,183,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,nat killer,16,sr_rc,99,1,8302,0,3,0,95,85,4,192,0,-2,90,1,8302,168,0,-1,2,94,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,nat killer for inside house,16,sr_rc,100,9,110,0,0,-1,99,95,1,251,0,-2,95,1,1878,192,0,-1,2,109,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,nat killer indoor,16,sr_rc,100,64,13,0,0,-2,4,148,0,5,0,-2,100,51,20,317,0,-2,2,149,0,0,0,-2,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MDHWT9,reusable fruit fly traps for indoors,17,sr_rc,33,95,2,0,0,-3,97,141,0,210,0,-3,33,93,2,55,0,-3,2,153,0,0,0,-3,0,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DSC8VMSY,B0DMFRCV2T,cockroach traps,1,kw,50,1,16818,0,131,0,100,18,260,131,0,-1,46,1,16818,46,3,-1,31,36,2,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DSC8VMSY,B0DMFRCV2T,cockroach trap,1,kw,60,6,7386,0,46,0,100,31,415,131,0,-1,60,1,69043,60,7,-1,2,48,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DSC8VMSY,B0DMFRCV2T,cockroach sticky trap,1,kw,64,1,2897,0,16,0,100,30,20,131,0,-2,54,1,2897,54,0,-1,10,50,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroaches trap,1,kw,58,1,1405,0,13,-1,100,24,13,131,0,-3,52,1,1405,52,0,-2,2,43,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DSC8VMSY,B0DMFRCV2T,german cockroach trap,1,kw,64,1,602,0,3,0,100,30,4,131,0,-2,57,1,602,57,0,-1,4,45,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DSC8VMSY,B0DMFRCV2T,sticky traps for cockroaches,1,kw,63,5,290,0,2,0,100,35,13,131,0,-2,60,1,2561,60,0,-1,2,56,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach traps indoor,1,kw,45,26,39,0,0,-1,100,39,15,131,0,-2,100,7,298,131,0,-1,2,58,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach bait traps,1,kw,57,22,32,0,0,-1,100,51,5,131,0,-2,100,3,486,131,0,-1,31,70,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach bait and trap,1,kw,58,18,13,0,0,-1,100,57,1,131,0,-2,99,1,598,117,0,-1,4,74,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach glue traps,1,kw,89,64,2,0,0,-1,100,110,0,131,0,-2,96,46,3,104,0,-2,2,129,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,palmetto bug killer,2,kw,79,1,5710,0,33,-1,100,52,10,131,0,-3,74,1,5710,75,1,-2,10,65,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,palmetto bug traps indoor,2,kw,72,1,473,0,2,-1,100,48,1,131,0,-3,63,1,473,63,0,-2,2,68,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,acido borico para cucarachas,3,sr_rc,99,82,1,0,0,-1,100,90,1,131,0,-2,100,69,2,131,0,-2,3,102,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,best cockroach killer indoor home,4,sr_rc,3,102,0,0,0,-1,100,88,0,131,0,-2,3,102,0,2,0,-2,31,105,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach killer,4,sr_rc,87,107,45,0,0,-1,100,148,10,131,0,-2,100,88,74,131,0,-1,30,166,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach killer indoor home,4,sr_rc,6,165,16,0,0,-1,100,152,54,131,0,-2,6,165,16,5,0,-2,32,171,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,best german cockroach killer,5,sr_rc,100,82,0,0,0,-2,100,135,0,131,0,-3,100,66,1,131,0,-3,30,151,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,german cockroach killer,5,sr_rc,95,67,13,0,0,-2,100,117,2,131,0,-3,100,49,24,131,0,-3,31,134,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,german cockroaches killer,5,sr_rc,93,76,2,0,0,-2,100,118,0,131,0,-3,100,59,3,131,0,-3,33,135,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,best roach killer on market,6,sr_rc,8,104,1,0,0,-2,100,100,2,131,0,-3,8,104,1,7,0,-3,32,116,0,0,0,-3,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach bait,7,sr_rc,19,152,10,0,0,-1,100,168,4,131,0,-2,23,145,12,22,0,-2,32,183,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DSC8VMSY,B0DMFRCV2T,cockroach bombs indoor infestation,8,sr_rc,68,42,0,0,0,-1,100,72,0,131,0,-2,100,27,1,131,0,-2,31,88,0,0,0,-2,0,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
